smiles,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104,z_105,z_106,z_107,z_108,z_109,z_110,z_111,z_112,z_113,z_114,z_115,z_116,z_117,z_118,z_119,z_120,z_121,z_122,z_123,z_124,z_125,z_126,z_127
COc1ccc(OCC2CO2)c(CCCC(=O)OCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,0.0013494799,-0.0068200845,0.0021449346,0.0049500754,-0.0010573654,-0.0027677133,-0.0028878925,-0.003362237,-0.0016756775,-0.00396344,-0.0032522287,1.9923318e-06,-0.00513258,0.004041724,0.00042826915,-0.010080436,-0.0023367088,-3.7730206e-05,-0.0033892463,0.0016627405,-0.008597301,-0.00045316038,0.002567363,-0.006657934,-0.0019083617,0.003752057,-0.001536659,-0.00086604536,0.0016901754,-0.0004924312,0.0038567183,0.001966428,0.0027487744,-0.0036959888,0.0029900074,0.0004409682,-0.00243315,-0.005934017,0.003525755,-0.0004969416,-0.0057677208,0.0025427472,0.0013454044,-7.576309e-05,0.0018646251,-0.0036853896,0.0015470227,0.0005097445,0.007358535,-0.00012897141,-0.001970726,-0.0013727937,0.005754838,0.0024664116,0.0012440821,0.0017168778,-0.0018001609,-0.0013745676,-0.009968443,0.0014346237,0.0006920928,0.0021015508,0.0033796786,0.0013227931,0.0059983125,-0.0027403682,-0.0010983921,0.0024851682,0.0037293704,0.00080522243,0.0044792076,-0.0055829007,0.00034896284,-0.0023362045,0.0021391558,-0.0008571595,0.0016087797,0.0058535254,-0.004237135,0.0020559067,0.002754379,0.00027787313,0.006491149,0.0007759818,0.0022035465,0.0018815594,-0.0017072279,0.003322416,0.0028880974,-0.0033484306,-0.0021830462,0.00056016725,-0.0026228037,0.0019385698,0.0020522876,0.005135506,-0.0015078741,0.0011686436,0.0007560246,0.0016804123,0.0024405806,0.0045681344,-0.0017697215,-0.004547843,0.00128238,0.006148905,0.0039534317,0.0014022018,-0.001962956,-0.0032937098,-0.0008884575,0.0051775277,-0.007298487,-0.00039946008,-0.0030162223,0.0010575196,0.0020622015,-0.0012067789,0.0005844855,0.002832735,-0.006456461,0.0013632784,-0.0009097005,-0.0047789323,-0.0039254907,0.0016056234,0.008658297,0.0027105464
COc1ccc(OCC2CO2)c(CCCC(=O)OCCCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,0.0008931495,-0.0055951755,0.0023212489,0.0033361525,-0.00029142294,-0.0018817517,-0.0023976807,-0.0021427535,-0.0015044534,-0.0035999403,-0.002059253,0.0005463355,-0.0026730113,0.0017870523,-0.0005276273,-0.0075801825,-0.0014275704,0.0018193186,-0.002729923,0.0013884678,-0.004617617,9.854254e-05,0.0017048046,-0.005658284,-0.0014198364,0.0032124836,-0.0017877803,-0.0015804555,0.00093910843,-0.00087736826,0.0019138705,0.0008989172,0.0014867717,-0.0031980302,0.004418573,-0.00071051717,0.0001767599,-0.003108384,0.003248611,-0.0007060496,-0.0036155616,0.0017205216,0.0009456463,-0.0011213981,0.0024315026,-0.002489605,0.0011188742,8.866191e-05,0.004916411,0.0008274708,1.4538877e-05,-0.002149161,0.0032785484,0.0027686113,-0.00023625046,0.0019616564,-0.0022850484,-0.001787998,-0.0073502897,0.0011288226,-0.00022345688,0.0031161597,0.002848151,0.0006449225,0.0048145903,-0.002744034,-0.0022425305,0.0011964915,0.0025556749,0.0016219234,0.0025461614,-0.0041599236,0.0002180636,-0.0010690531,0.0027185725,-0.0017092293,0.0013246546,0.003985836,-0.0028209956,0.00038731936,0.0009477185,2.7658418e-05,0.004368496,0.0008368363,0.0028960723,0.0010945871,-0.0017624144,0.0015544309,0.002337242,-0.0028217416,-0.002653554,-0.0003927732,-0.0023986725,0.0016070986,0.0015236558,0.003847004,-0.0020170594,0.00063466653,0.0010777314,0.0014692442,0.0012262613,0.004899413,-0.0006158706,-0.003503928,0.00030258019,0.0051627625,0.003058211,0.0022027881,-0.0009076707,-0.0013697539,-0.0007253103,0.003942962,-0.0053192633,-0.00044232747,-0.0036894493,0.0005779518,0.000876626,-0.00090802554,0.00037248898,0.0019239886,-0.0059350226,0.0008025151,-0.0009629214,-0.0039245356,-0.004075778,0.0030735051,0.008051047,0.0012023244
COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(OCC3CO3)c(OC)c2)cc(OC)c1OCC1CO1,-0.00021546334,-9.959191e-05,0.006692418,-0.01356902,0.011139406,0.003696016,-0.00057511125,0.004564425,0.0038816505,-0.0034318678,0.010107912,0.010260749,0.015507499,-0.018695049,-0.0019095452,0.025560908,0.002741959,0.023244746,0.005985271,0.0019692928,0.031385005,0.002784828,-0.005134903,0.004803229,0.0019512468,0.0017571719,-0.0033164427,0.004073997,0.0025204406,0.00016420707,-0.018951826,-0.008512583,-0.01244822,-0.0019353421,0.012208615,-0.009322917,0.030474357,0.01743848,0.00303917,-0.002612595,0.010890959,-0.016569478,-0.004416397,-0.008322885,0.0065322164,0.005085636,-0.004050211,0.0043457374,-0.0183429,0.0045713633,0.0105535425,-0.0048890654,-0.023721904,0.009616656,-0.016994828,0.0034039053,-0.006438181,0.0017535086,0.01792944,-0.0045462605,-0.009125862,0.008553693,-0.0038469203,-0.0054323943,-0.015434894,0.0041332226,-0.013208966,-0.0074098986,-0.0064072674,0.013137308,-0.009660915,0.009462874,-0.00073460303,0.010541996,0.011057036,-0.010805915,0.00028003752,-0.015732903,0.002917652,-0.013349979,-0.0123400735,-0.0021082014,-0.02150032,0.00195272,0.0046925377,-0.0055228565,-0.0015647989,-0.01438447,-0.00525066,0.009418711,0.0013780314,-0.0026840577,0.0029194034,0.0027852128,-0.011498777,-0.008557413,-0.0065401504,-0.005452714,0.00011758064,-0.006872163,-0.0035658032,0.0027504815,0.012476519,0.0016371123,-0.011762463,-0.004270095,-0.0024105124,0.008707406,0.0032917038,0.013495306,0.005309252,-0.014576679,0.021937031,0.005755107,-0.011215594,-0.0036461372,-0.008086193,0.0064357375,-0.0005049787,-0.0063837483,0.008924497,-0.00039144326,-0.004574271,0.00660802,-0.0022665127,0.014053773,-0.005452492,-0.003536244
CC(C)(c1occc1CN)c1occc1CN,0.002051942,-0.0036503207,-0.002690196,0.013487322,-0.010389339,-0.00018376973,4.467368e-05,-0.0057859183,-0.004609779,-0.003412929,-0.008480327,-0.008139553,-0.0146446,0.017963387,0.0015030191,-0.024827007,-0.0053517185,-0.019977009,-0.00791755,0.0009803176,-0.03422025,-0.0033281513,0.009591913,-0.007461069,-0.0029855573,0.0038935915,0.0018404839,-0.0028030057,-0.0018545687,-0.002972573,0.018471666,0.007416637,0.014616324,-0.0023481504,-0.011010621,0.007706752,-0.026899299,-0.020948352,0.0015187091,-0.00026446953,-0.011046258,0.014399028,0.0027933,0.009125562,-0.007236122,-0.009459774,0.005023353,2.5510788e-05,0.022811122,-0.00761739,-0.009732883,-0.0009608511,0.022676123,-0.00566375,0.013603732,-0.0005989955,0.0032252343,-0.0021090074,-0.020586686,0.0077983905,0.0054545756,-0.0043085087,0.0060182074,0.005875822,0.021078667,-0.0038365219,0.009254662,0.0071528414,0.005141572,-0.008845637,0.0129950605,-0.0163224,0.0012075864,-0.009835922,-0.01129261,0.007345165,0.0027003605,0.021414185,-0.004326117,0.010912793,0.0142869875,0.0028148592,0.017985182,0.0035663368,-0.0029465733,0.008857826,0.0016836124,0.014643456,0.0052859373,-0.013334582,-0.0016992651,0.00036099646,-0.00422428,-0.00073441165,0.009040686,0.009921987,0.0036434792,0.0050806366,0.0016707864,0.0069451267,0.009738384,5.9505925e-05,-0.010857415,-0.006001028,0.012013438,0.008669939,0.0040956335,-0.009966866,-0.008512785,-0.016431589,-0.00621132,0.0153469,-0.022997813,-0.0050106184,0.006127355,0.004412256,0.0107594095,-0.005570323,-0.0010175859,0.008317924,-0.012971602,0.0031223958,0.0012400877,-0.010556467,-0.0020328849,-0.010108903,0.013738106,0.0030955179
NCCCOC1COC2C(OCCCN)COC12,0.00085309055,-0.0039811023,-0.0023542084,0.012369465,-0.009446511,-0.0001240829,-0.00034285523,-0.005526427,-0.003973174,-0.0037951092,-0.007957274,-0.008002363,-0.01245435,0.016696824,-8.415198e-05,-0.024436135,-0.003898601,-0.016674241,-0.0077043343,0.0020474754,-0.030862963,-0.0018673541,0.008921175,-0.009257389,-0.0039727483,0.004719627,0.002515173,-0.0023616832,-0.0004318636,-0.004301356,0.018491875,0.00636043,0.013080502,-0.0017829116,-0.010112638,0.0054171663,-0.02456443,-0.020410175,0.0016833593,-0.00037739147,-0.00962891,0.0133360345,0.00267947,0.009685803,-0.0066913106,-0.009167868,0.006120933,0.0004783012,0.02068594,-0.007910312,-0.007857526,-0.0008473452,0.020174269,-0.0051774,0.012019016,0.00052217394,0.0023677135,-0.002240954,-0.019638473,0.007530437,0.004808314,-0.0031105336,0.005315789,0.004978613,0.019156236,-0.004056106,0.006887948,0.006474347,0.004598151,-0.0070184227,0.012002567,-0.01595533,0.00025694817,-0.009357959,-0.009603776,0.005998479,0.0025518835,0.02007908,-0.004414021,0.010086188,0.012655664,0.0028068163,0.015958495,0.0037360354,-0.0011661556,0.0072001675,0.0022295034,0.013383278,0.0054025315,-0.013206034,-0.0038390644,0.0015717214,-0.003736963,0.00022722594,0.007997557,0.00883237,0.0038458891,0.0049672746,0.001977864,0.007991469,0.009211926,0.0016321978,-0.009927077,-0.0068435147,0.0114682205,0.009559911,0.0038626054,-0.008754618,-0.0076415036,-0.014982209,-0.0065936837,0.015032312,-0.020521048,-0.00502849,0.0051561752,0.004692708,0.010185918,-0.006043899,-0.0010857566,0.008494115,-0.012882482,0.0028297482,0.0013280334,-0.010049233,-0.0028039175,-0.008649951,0.014970788,0.0028712526
OC(COC1COC2C(OCC3CO3)COC12)COC1COC2C(OCC3CO3)COC12,0.002502039,-0.005882971,0.0009515714,0.009795595,-0.003453435,-0.0022240384,-0.0033722701,-0.0047551645,-0.0029621613,-0.0033247764,-0.0069513326,-0.0035673424,-0.008923402,0.011160651,0.001628879,-0.018747509,-0.0034145396,-0.009386361,-0.006089309,0.0029728692,-0.019831665,-0.0015154486,0.005242767,-0.009766689,-0.0040761298,0.0056389216,-0.00041678594,-0.0023521362,0.0021322928,-0.0025800858,0.01162115,0.0030773445,0.008807577,-0.0019036809,-0.0032027317,0.0019261781,-0.012384107,-0.013783489,0.0030186144,-0.0016319128,-0.00866199,0.007460459,0.0017900248,0.0053228354,-0.002383152,-0.006688484,0.0038825953,-0.0013952777,0.013058605,-0.004005961,-0.0049880776,0.0010946766,0.013424924,0.00012364215,0.007488951,0.0010828278,0.0019535637,-0.00043716235,-0.015500307,0.0034857038,0.003422834,0.0008380646,0.0053982083,0.0045377174,0.01172933,-0.0033289138,0.003705431,0.0040304447,0.004968862,-0.0018912461,0.00940562,-0.009886254,0.0021055695,-0.0048446897,-0.0015817685,0.0035652248,0.0029143654,0.013637845,-0.0048234714,0.0067686476,0.007341365,-0.00040529668,0.010190953,0.0024013873,0.00037170947,0.0060490463,0.0009255456,0.008481787,0.0049307183,-0.008791998,-0.004750088,0.0021447353,-0.0020330758,0.0016827863,0.0041988622,0.008165389,0.0010799528,0.0022086627,0.003357989,0.0040588053,0.0055682333,0.0035412856,-0.0055946037,-0.0051200567,0.005111032,0.008912833,0.005801057,-0.0029919364,-0.0032766033,-0.0101224035,-0.0022709882,0.008800758,-0.014587034,-0.0029284135,0.002101996,0.0045342115,0.0047413656,-0.0024576867,-0.00021630898,0.0048200544,-0.012476577,0.0013899775,0.0018313248,-0.00744226,-0.0035259756,-0.0039532403,0.012113368,0.0023498507
NCCN,0.00090387464,0.00013438985,0.0013370309,0.007139511,-0.003480312,0.00029231142,-0.002346605,-0.006115895,-0.0021021096,-0.0030732593,-0.0046230014,-0.00535772,-0.0060393214,0.01028167,0.00064894883,-0.012534287,-0.0067767054,-0.010395753,-0.006672941,0.005226668,-0.023269735,0.0018538418,0.011456592,-0.0059515163,-0.0033024128,0.0012761536,0.00055747153,-7.518765e-05,0.0022018934,-0.0061018253,0.013056899,0.0011360724,0.010840427,-0.0042962395,-0.006718712,0.00021472387,-0.019278355,-0.016899414,0.00096787536,-0.0020533828,-0.005530311,0.010181069,-0.0023907013,0.009532558,-0.008638289,-0.0026408238,0.0032781214,-0.0022092238,0.018934324,-0.008564517,-0.004679883,-0.0046916194,0.015306979,-0.0046976707,0.0045219045,-0.0020988346,-0.0021449244,-0.0011941316,-0.012442318,0.004989288,-0.0017044991,0.0007229019,0.00045441114,0.0009817479,0.013932856,0.0013008104,0.001702742,0.003195892,0.0036577964,-0.0061119087,0.0050581642,-0.015830694,0.0030353833,-0.0061525353,-0.006620791,0.0004843492,0.0033896174,0.016021129,-0.0014447151,0.007641979,0.013263149,0.010475791,0.009853281,0.0065938453,-0.0027625132,0.0053234445,0.0037918342,0.0065302355,0.005163075,-0.0100708585,-0.003868509,0.002705546,-0.0054799644,-0.0011541778,0.002634448,0.0049486835,0.0043724068,0.003845639,0.0002570853,0.0034355102,0.0081526,-0.00010422617,-0.010573789,-0.008882586,0.009237611,0.0044465777,0.003740755,-0.0084234765,-0.01166235,-0.013185468,-0.007873259,0.009280434,-0.011972247,-0.005703178,0.0019360217,0.004531038,0.0073070843,-0.0005490249,-0.0016028059,0.003570363,-0.009184139,0.0071894443,0.00097537367,-0.005243821,-3.747223e-05,-0.0026626368,0.012571609,-0.0004190579
NCCNCCNCCN,-0.0009600986,-0.0023617093,-0.0008408427,0.009071993,-0.0067751645,0.000350683,-0.00045637414,-0.006202715,-0.0036643352,-0.0048097167,-0.0048228125,-0.0071159154,-0.009850202,0.013855312,-0.00090742717,-0.017258,-0.0057046805,-0.012964001,-0.0057712435,0.003027426,-0.027106391,0.00077210343,0.010317647,-0.0065625245,-0.0030542149,0.0016902427,0.0016174051,-0.0011246951,0.0004529478,-0.004371494,0.015195569,0.0024593459,0.01185751,-0.0031289605,-0.0075340625,0.0034201015,-0.02320202,-0.018267676,0.0003756946,-0.0008420637,-0.0054391436,0.011990515,-0.0003192299,0.010329364,-0.007716204,-0.0067479005,0.005222028,-0.00025345664,0.02138557,-0.008661515,-0.005997543,-0.0044985088,0.017617747,-0.0057798107,0.008527156,0.00033076806,-0.0014145141,-0.0023187103,-0.015155759,0.006477903,0.0011164965,-0.0010608034,0.0025685343,0.003328881,0.016875884,-0.0003006542,0.0029112056,0.0043783477,0.0032245135,-0.0070744865,0.008291049,-0.016544541,0.0011653099,-0.008805338,-0.008615408,0.002659522,0.0028991103,0.018263463,-0.0032535559,0.0077988934,0.013624074,0.0063497536,0.012806911,0.0058395937,-0.0014417861,0.0054925177,0.0022062943,0.010352566,0.00554536,-0.011723533,-0.0033339197,0.0009101983,-0.0056360764,-0.0014736317,0.005321567,0.005555289,0.0062356745,0.0054874257,0.0008530889,0.0061362786,0.008652117,0.001809312,-0.01084615,-0.008566672,0.011312189,0.0060053053,0.003649625,-0.010555416,-0.010320305,-0.014205424,-0.008137967,0.011997312,-0.015441153,-0.006327961,0.0028451104,0.003849103,0.010535583,-0.0037671058,-0.002290186,0.0062736953,-0.009515049,0.0050113043,0.00040612556,-0.0075976965,-0.0016177115,-0.00543863,0.014412474,0.00083256606
NCCN1CCNCC1,-0.0010695988,-0.0025385106,-0.00092930533,0.009898219,-0.0071571073,0.00020357128,-0.0009964108,-0.00627549,-0.0038600988,-0.0047789454,-0.005105398,-0.007318574,-0.010426205,0.01427763,-0.0010769502,-0.018315842,-0.005783543,-0.01357799,-0.006018636,0.003116211,-0.027797304,0.0006778592,0.010663841,-0.0069168676,-0.0034599642,0.0019414378,0.001791025,-0.0012288109,0.0003116103,-0.0041788872,0.015656197,0.0031826259,0.01233997,-0.0031442328,-0.0078112204,0.0036770925,-0.023519121,-0.01891387,0.000720731,-0.0006337706,-0.0059825033,0.012998419,-1.7805956e-05,0.010610665,-0.007729277,-0.007200676,0.0056152157,-0.000112241134,0.021533588,-0.008862029,-0.0066219787,-0.0043239277,0.01838708,-0.00557793,0.009025136,0.0005137208,-0.0012686513,-0.002415428,-0.015519941,0.0066057355,0.001851527,-0.0017202431,0.0027499,0.0038047072,0.017234538,-0.00064310525,0.0034951104,0.0047946414,0.0032273168,-0.007694364,0.00861733,-0.016808638,0.0008343365,-0.0094022425,-0.009297311,0.002970987,0.0027427245,0.018608235,-0.0032904511,0.007949457,0.013700254,0.0061720666,0.013466384,0.0055504395,-0.0017642863,0.005512122,0.0022775717,0.011266998,0.0056284354,-0.011959073,-0.0032092389,0.00090423506,-0.0051885964,-0.0011995076,0.0059423475,0.005711141,0.005977706,0.005361357,0.0010074202,0.0064818775,0.008990943,0.0017500268,-0.011100608,-0.0088926265,0.011534218,0.00633748,0.0031672027,-0.0104336785,-0.010279849,-0.014203344,-0.008757188,0.012736207,-0.016105926,-0.0064509506,0.00315448,0.003985588,0.011065693,-0.0040857205,-0.002108371,0.0068803495,-0.010002233,0.00489878,-0.00031211367,-0.007874896,-0.0020571812,-0.0058973213,0.014734389,0.0008100625
CC1(C)CC(CN)CC(C)(N)C1,0.0005869176,-0.003824126,-0.0032275263,0.012937844,-0.009122217,-0.00053725694,4.1106716e-05,-0.0052143442,-0.0041706613,-0.0038530487,-0.0074147587,-0.0076979147,-0.012778537,0.016809752,0.00013602665,-0.024726426,-0.004282512,-0.017230261,-0.007956596,0.0016214419,-0.031997308,-0.0016933803,0.009411065,-0.008064387,-0.003194854,0.0041327327,0.0025162785,-0.0019597877,-0.001285838,-0.003931324,0.018318947,0.006023482,0.013748634,-0.0028197372,-0.010159457,0.0057861973,-0.02512812,-0.020373028,0.0005498852,-4.3148175e-06,-0.009197322,0.013823857,0.0016092248,0.009938642,-0.0065349406,-0.008967518,0.0060829315,0.00024368055,0.021515746,-0.007770996,-0.008407839,-0.0013861954,0.020415721,-0.005922834,0.012415692,0.00026148278,0.001903045,-0.002458679,-0.019705782,0.0076691853,0.0048414823,-0.0031584622,0.005111309,0.004293195,0.019217394,-0.0032293312,0.0070812264,0.006322259,0.005167731,-0.0075593847,0.011853715,-0.01586608,0.00018565729,-0.009650865,-0.010056045,0.005985438,0.0024667736,0.01962207,-0.004682726,0.009971473,0.013148216,0.0030788966,0.016069647,0.0043566013,-0.0012532789,0.0071406923,0.0021498227,0.014225277,0.006003013,-0.012742663,-0.0025877086,0.0011061989,-0.0041018445,4.5169145e-05,0.007861883,0.008184003,0.0041666264,0.0055985623,0.0019937113,0.0076580336,0.008670949,0.0009752214,-0.010192627,-0.0074706525,0.011182313,0.008493122,0.0036528055,-0.009637062,-0.0081481375,-0.0149660045,-0.006904062,0.014871132,-0.020382015,-0.0056187473,0.0057043107,0.004562279,0.010875922,-0.006415316,-0.0013055312,0.008481191,-0.012787305,0.0027530426,0.0016366523,-0.009925368,-0.0028173379,-0.008571835,0.014120193,0.0028247554
CC(=O)/C=C(/C)[O][Zn][O]/C(C)=C\C(C)=O.O,0.0021813558,-0.0014505005,-0.001190925,0.008811213,-0.004524885,-0.0009993643,-0.00034649204,-0.0020486875,-0.0022033001,-0.002279859,-0.004857628,-0.0027290925,-0.007377859,0.010211658,0.0025740867,-0.015536023,-0.0043002423,-0.010788507,-0.006097138,0.0024729203,-0.02021852,-0.00100478,0.004439012,-0.0056369714,-0.0011648771,0.0048749126,-0.0007704031,-0.0018225714,-0.00025337376,-0.0015186481,0.008920087,0.0035058889,0.009297745,-0.0024157253,-0.008543821,0.0037393924,-0.013348855,-0.011763536,0.000771875,-0.0032971026,-0.009333387,0.0072066817,-0.0010064875,0.0064071827,-0.0056723785,-0.0043271026,0.0034002457,-0.0018003546,0.010989089,-0.0052589565,-0.0050642416,0.0012432076,0.01390316,-0.0034989906,0.0059734285,0.0009589493,0.00092508364,0.00045913225,-0.013962682,0.003695702,0.002946794,-0.001820636,0.004368834,0.0045337155,0.010567641,-0.001633619,0.0056079873,0.0037239306,0.0051565804,-0.0042543625,0.00804632,-0.008672625,0.0025473777,-0.006313605,-0.004652518,0.004716752,-0.000703888,0.012933691,8.2165934e-05,0.00859724,0.00660163,0.0004382953,0.011389183,0.0024483819,-0.0028578928,0.0062116934,0.0013923859,0.008399951,0.004421969,-0.008327278,-0.00064209383,0.00019363221,-0.0010727644,0.00080986926,0.003459503,0.005877788,-0.0001766826,0.0030983281,0.004428244,0.0014043823,0.0047947895,0.00026619527,-0.005260691,-0.0038594939,0.00491204,0.0058871596,0.0037496593,-0.0038418772,-0.005124842,-0.008381501,-0.0033626314,0.008303603,-0.014220316,-0.0053708977,0.0041512586,0.004836567,0.0036575194,-0.0026452588,-0.0016991657,0.0031360192,-0.011540754,0.00307797,0.002820664,-0.0052560857,-0.00042705424,-0.0057536815,0.008527387,0.0024842955
Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,0.0035928413,-0.0016577654,-0.0011248812,0.013866853,-0.00878484,-0.0012077135,-0.0010346062,-0.0055813384,-0.0032293443,-0.0014418407,-0.009389145,-0.0069939056,-0.014247211,0.016534494,0.0039178664,-0.024689969,-0.0065131355,-0.02075802,-0.0085385535,0.0020879023,-0.03209478,-0.0035419872,0.00793221,-0.0067854226,-0.001995183,0.0032611713,0.0013298332,-0.0023761936,-0.0012447117,-0.0027875556,0.017121501,0.008258587,0.014175238,-0.002553479,-0.010260055,0.0064011384,-0.024762232,-0.020177055,0.00064023165,-0.0010129651,-0.013216891,0.011674272,0.0025159903,0.0074107284,-0.008009234,-0.007877893,0.0033634007,-0.002258677,0.021206822,-0.006660333,-0.009865781,0.0013498999,0.022393819,-0.0059402664,0.012097422,-0.0016137068,0.0031310888,-0.00048795342,-0.021100342,0.0077030556,0.0044574924,-0.0040340526,0.0058920933,0.005707358,0.019009389,-0.0037404941,0.010412934,0.0073132506,0.0074484097,-0.009330513,0.012624718,-0.013906656,0.004433763,-0.009599103,-0.009328702,0.0073513137,0.0020844154,0.020108048,-0.0027517825,0.011360029,0.013949322,0.0048333043,0.017296374,0.0023341533,-0.0036140187,0.008699162,0.0014634067,0.0133450525,0.00472938,-0.012616217,-0.001205639,0.0017006528,-0.0040485775,-0.0013340632,0.008483737,0.010499464,0.002468587,0.0041124956,0.0019152521,0.005039296,0.00869839,-0.0008825306,-0.010941968,-0.0049535353,0.0091862865,0.0079611335,0.004929592,-0.007447062,-0.0082003325,-0.016428206,-0.00491086,0.013889359,-0.022289183,-0.0048056077,0.0066566477,0.0050760107,0.007347954,-0.003174805,0.00076817046,0.006300159,-0.012759184,0.003778357,0.0022712364,-0.009729013,7.872004e-06,-0.009758687,0.011228163,0.0040962286
O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,0.0035045072,-0.0025227424,-0.00035517476,0.013036564,-0.007043771,-0.0021122082,-0.0027980749,-0.005139761,-0.0030281623,-0.0022856458,-0.008503453,-0.0046328604,-0.012776433,0.01377246,0.0037193908,-0.023219747,-0.0062367013,-0.017384462,-0.007322221,0.0015519876,-0.027939865,-0.0030443734,0.0056483876,-0.0073958086,-0.0018092205,0.004796212,0.00026609004,-0.002396938,-0.00014386885,-0.0009791367,0.014044832,0.006479684,0.012175528,-0.0019631854,-0.008114064,0.005318675,-0.0210666,-0.017697886,0.0010922682,-0.0012613432,-0.012760314,0.0103486795,0.0033965446,0.005483072,-0.005034566,-0.007995925,0.00267806,-0.0025858264,0.017768221,-0.005393376,-0.007727398,0.0014552176,0.018875776,-0.0034187841,0.010396972,0.00022164965,0.0019935602,-0.0005872324,-0.019122297,0.0057026446,0.0047174953,-0.0030878922,0.0066230195,0.0061782664,0.016767709,-0.003990679,0.0096792225,0.0064875027,0.0071882987,-0.007072413,0.01200887,-0.012144556,0.0036699418,-0.009209637,-0.0056129256,0.005557862,0.0011842884,0.01832638,-0.0033064345,0.010647224,0.011381338,0.0012605116,0.016694264,0.00075825315,-0.0032204343,0.0075650495,0.00058605336,0.012458202,0.0048608854,-0.012186483,-0.0016594399,0.0007787319,-0.0032502296,0.00043179793,0.0071804887,0.010608022,0.001378078,0.0041546645,0.0031615023,0.0038973978,0.0073088617,0.0015667048,-0.009378233,-0.005116773,0.007211904,0.008109985,0.0043874234,-0.0051163435,-0.005004272,-0.01380828,-0.0032296218,0.013116011,-0.021699091,-0.0045108804,0.0053801285,0.0032762755,0.007742067,-0.0027962113,0.00064096856,0.0050712107,-0.0130337775,0.001736979,0.0015109945,-0.008318645,-0.00061297044,-0.008627355,0.010567566,0.0042048227
