smiles,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63
C=CCOCC(CO)(COCC=C)COCC=C,0.001732708,0.0059970934,-0.0026959283,0.0020236848,0.0032456405,0.00078914105,-0.0037465254,-0.0019858694,-0.0011847159,-0.00019601919,-0.0018825922,-0.0012967684,0.0057467874,-0.003970355,-0.000112298876,-0.00078098103,0.002037636,0.005100675,0.00010194071,0.0031487665,0.0040797424,0.003125105,0.0006597771,0.0063766353,0.0017877091,-0.0023689712,0.0008524901,0.0015945565,-0.003288081,0.00084245857,0.0018820942,0.0016609272,-0.00010316353,-0.00057989685,-0.00027861097,0.004411675,0.00089339167,0.0038252566,-0.0038282024,0.00030831713,-0.002597738,-0.00050809,-0.0021436587,-0.00079360977,-0.003221089,0.0042226044,0.0004150467,-0.00041104108,-0.0025048014,0.0117651755,0.0037272144,0.0037602517,-0.00064542843,-0.00043136068,-0.0008661938,0.002644071,0.002487544,-0.00052561983,0.0003453456,-0.0014601843,0.0016330099,-0.0032805335,0.00379821,-0.0065194108
C=C(C)C(=O)OC,0.0011232411,0.006511839,-0.0011355169,0.0009924835,0.0027176924,0.0007287059,-0.0040609436,-0.0010905435,-0.0020246021,-0.0022488665,-0.0033723721,1.2278731e-05,0.0057383087,-0.0033357348,-0.001212718,-0.00065111555,0.0022277962,0.0054589063,-0.00039133802,0.002378805,0.0050099604,0.0018304698,0.00072894595,0.006363946,0.0018675737,-0.0026020422,0.0015025933,0.0030121752,-0.0022873692,0.00071400125,0.0018226274,0.00086043915,0.00052236207,-0.00087664416,0.0014957464,0.0036383849,0.0012057051,0.0031303298,-0.003539415,-0.0012387624,-0.0009719925,-0.00011322275,-0.0025036987,-0.0011944007,-0.0036060144,0.0038679168,0.00023296382,0.0014210828,-0.0023474267,0.012247617,0.0042139385,0.0050592744,-0.0010966347,-3.833417e-05,-0.00083030807,0.0029174448,0.0025206506,-0.0011154581,-0.0018301886,-0.0016378211,0.0014478532,-0.0034424253,0.0037599867,-0.0069863535
O=C(OOC(=O)c1ccccc1)c1ccccc1,-0.0018983865,0.0042331032,-0.0015738579,0.0019520363,0.0023308154,0.0013124612,-0.004376107,-0.0017807132,-0.0034063915,-0.0033370666,-0.005237976,-0.00075731723,0.003927579,-0.0022969004,-0.0022146646,4.97289e-05,0.001998433,0.005009994,-6.7153946e-05,0.0014776173,0.0033442108,0.00013604201,0.0004919076,0.0036181286,0.001453368,-0.0018913513,-0.0002094428,0.0041483194,-0.0028203875,0.00038693566,0.0006783041,0.0036226287,-0.00034830067,9.708572e-06,0.00027817558,0.0044265687,-0.0004899055,0.0021725986,-0.004241287,-0.0021956125,0.00062578823,-5.9265178e-05,-0.0016893642,-0.0012306944,-0.0019831986,0.0035326378,-0.00054010935,0.0024803728,-0.0024986365,0.011071795,0.002880292,0.005696366,-0.0012359791,0.0007920051,-6.1187893e-06,0.0041513727,0.0026597101,-0.0017813239,-0.002428703,-0.00165777,0.0025734054,-0.0025168443,0.0021045823,-0.008365654
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,0.002318143,0.0063829776,-0.0020966632,0.0012203502,0.0025310144,0.0013289726,-0.0040282365,-0.0019572969,-0.0011406885,-0.0008533895,-0.001301717,-0.0010751337,0.0051130597,-0.0021117497,0.00042486377,0.00038251095,0.0023079123,0.0040921774,0.00046163518,0.0031010758,0.004106391,0.002584489,0.001262422,0.0069884397,0.0024154298,-0.0024397578,0.0014520399,0.002688067,-0.002972789,0.0009238636,0.0025117656,0.0018767975,0.00017000688,-0.00029155938,-0.00078983675,0.0034586508,0.0009191241,0.0041139163,-0.0039906073,0.0008476116,-0.0023792107,-0.00085757044,-0.0024204692,-0.0008564219,-0.0029107602,0.0038279565,0.0007193582,-0.0009986982,-0.001684767,0.012273607,0.003583503,0.0040059066,0.0005803299,-0.0004456332,-0.0003336994,0.0031188536,0.0027768277,-0.0004946203,0.0009086076,-0.0018056789,0.0021202252,-0.0029065534,0.0045032976,-0.0073430194
CC(C)(CCC(C)(C)N=C=O)CN=C=O,0.001869698,0.0062366147,-0.002922438,0.0017201789,0.0035473742,0.00063429656,-0.0041371277,-0.0014784344,-0.001210764,-0.0019672895,-0.0022581108,-0.0005252408,0.0050940122,-0.0040265396,-0.00010261126,-0.00016683713,0.0025042035,0.0054112636,-0.00010008272,0.0035918388,0.0038740346,0.00243197,6.677979e-05,0.0060398662,0.0026659202,-0.0025076084,-0.000119345845,0.0021395944,-0.0020919237,0.00080080144,0.002178657,0.0019384902,-0.0001383461,-0.0006331089,-9.220117e-05,0.003238503,0.0015336443,0.0037871022,-0.004166074,-0.00039377902,-0.00204317,4.6920497e-05,-0.0027418332,-0.0012072548,-0.0035061578,0.004800546,4.6409667e-05,-0.00012514181,-0.002285833,0.012185759,0.0031777238,0.0042148647,-0.0012003854,-0.0002850145,-0.0012035025,0.0035515218,0.0017633159,-0.00039356388,3.245659e-05,-0.0011067623,0.0013726787,-0.003384523,0.004224604,-0.006397549
C=CCOCC(CC)(CO)CO,0.0012660241,0.006334983,-0.001862009,0.0013141483,0.003022762,0.00057173194,-0.003987926,-0.0013646955,-0.0019723335,-0.0010243664,-0.0025543217,-0.0007183083,0.006160168,-0.0036648326,-0.0012381822,-0.0010521058,0.0023000585,0.0052721705,-0.0002688272,0.0025769882,0.0045033535,0.0023537837,0.00046996935,0.0060595097,0.0017182827,-0.002415677,0.001272175,0.002344056,-0.0034583695,0.0010236939,0.0020192182,0.00066425465,0.00035976106,-0.0016676742,0.0011681173,0.003985267,0.0014657397,0.0030766884,-0.003881636,-0.0007029781,-0.001741915,0.00014043972,-0.002129578,-0.0012158584,-0.0036296826,0.0036988035,0.00016012136,0.0009616837,-0.0022719218,0.011998435,0.004388503,0.0047045783,-0.0011511808,-0.00045711268,-0.0006850092,0.0028525381,0.0028328206,-0.0006743665,-0.00097331963,-0.0017207721,0.0014997218,-0.0030792374,0.0040594945,-0.006572554
CC(CO)CO,0.001357493,0.0071675256,-0.0011101188,0.00096598594,0.002314575,0.000990988,-0.0043264637,-0.0007894971,-0.0020402223,-0.0025460739,-0.0034727864,0.00013355026,0.0061843786,-0.002919849,-0.0013636779,-0.0011896659,0.0028083585,0.005304938,-0.00058322586,0.0023318133,0.0050615864,0.0018633958,0.0010501922,0.0061517823,0.002017362,-0.0021171006,0.0011444404,0.0036653262,-0.003169015,0.0016043726,0.002540134,0.0010308987,0.0010928032,-0.0014181207,0.0018942859,0.0042434875,0.0014649574,0.0023536645,-0.0035993084,-0.0019244337,-0.00068533793,0.000353568,-0.002615179,-0.0015586857,-0.0035224839,0.00383343,0.00022623595,0.0015805978,-0.002412658,0.012514512,0.004518074,0.0055783126,-0.0018918738,-0.00041155238,-0.0006631892,0.0034543243,0.0031687208,-0.0008357712,-0.0021158736,-0.0014301008,0.001574846,-0.003961754,0.004423242,-0.0076055843
C=CCCO,0.001649362,0.006913921,-0.0010511242,0.0010149148,0.0024164412,0.0009907263,-0.0042861653,-0.00068153074,-0.0022091633,-0.0026833117,-0.003294224,0.00017944907,0.0063737985,-0.003003819,-0.001159709,-0.0012217443,0.002890408,0.005318977,-0.0003836695,0.0021358985,0.0050656777,0.0022885725,0.0013112912,0.00598503,0.0020961333,-0.0023254352,0.00091577496,0.0038074884,-0.0035561305,0.001332215,0.002375142,0.0009272685,0.0010984228,-0.0014424645,0.0019244109,0.004557835,0.0011905804,0.002434317,-0.00382319,-0.0017065639,-0.00095877424,0.0005335598,-0.0024649464,-0.0013141148,-0.003531111,0.003574635,0.00041683856,0.0013669133,-0.002400273,0.0125624575,0.004382531,0.0052425466,-0.0017440589,-0.00039537344,-0.00082936743,0.0039486974,0.002882244,-0.0005685529,-0.0019185655,-0.0017429488,0.0014495729,-0.003918712,0.0044618007,-0.007568742
O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,-0.0005463399,0.0051926672,-0.0017001592,0.000790128,0.0031136014,0.00056244526,-0.0036894362,-0.002025239,-0.0017074645,-0.0016136775,-0.002743668,8.1477425e-05,0.0043376368,-0.0020167306,-0.0007372126,-3.6085024e-05,0.002040985,0.005075289,0.0005370965,0.0020861267,0.0044634603,0.0012348834,-0.0006851477,0.006176478,0.0023885965,-0.0036975008,-5.543523e-05,0.0022163624,-0.0011508781,2.9711984e-05,0.0010583224,0.0020859754,0.00042620068,-0.001368403,-0.00021757046,0.0025076065,0.0004757829,0.0019611213,-0.00409994,-3.744848e-06,-0.0017471611,-0.0002553251,-0.001994552,-0.00064487755,-0.003185246,0.0043133562,-0.00035150629,2.7740374e-05,-0.0012663188,0.012731447,0.004172544,0.005386599,0.00032902253,-0.00015777443,-0.00030100625,0.0036473735,0.003080327,-0.0009695599,0.00021922961,-0.0005236184,0.0014286088,-0.002352776,0.0038556727,-0.006651975
CC(C)(CO)CO,0.0012913039,0.0068020895,-0.0012550782,0.0011526947,0.0025870912,0.00086734653,-0.004241611,-0.0011219896,-0.0020426512,-0.002263491,-0.003227746,2.085985e-05,0.006086014,-0.0031798184,-0.0015080683,-0.0011040159,0.0028108293,0.0053199735,-0.00042868592,0.002506934,0.0048394334,0.0018653758,0.00092234625,0.006061299,0.0021222662,-0.0020925575,0.0010426668,0.0032352712,-0.0030831583,0.0012902515,0.0021826362,0.0010833852,0.0009298376,-0.001440221,0.0016100418,0.004250968,0.0015142616,0.002724681,-0.0034320932,-0.0018829079,-0.0008317651,0.00016918196,-0.002692557,-0.001748832,-0.003472117,0.0038392143,0.00021227729,0.0013336521,-0.0022822798,0.012413235,0.0046070395,0.0057040495,-0.0018225098,-0.00046293717,-0.0006180862,0.003271516,0.0029653702,-0.00083614606,-0.0020350218,-0.0011568023,0.0013830164,-0.004041042,0.004274252,-0.007223619
OCC1CCC(CO)CC1,0.00086942036,0.006333418,-0.0016888147,0.0016077077,0.003058238,0.00048465375,-0.0034141755,-0.0015174896,-0.0020721676,-0.0019121785,-0.0025928877,-0.0011777028,0.005656,-0.0034351964,-0.001288576,-0.0010045916,0.0018398231,0.0057992656,0.00027923007,0.0023035593,0.0049283095,0.0020597633,0.0005101531,0.005719539,0.001665961,-0.0024757949,0.0016416882,0.0024948455,-0.0033500362,0.001241019,0.0019376602,0.0011685397,0.0010604723,-0.0016809427,0.0011229643,0.0036597978,0.0006938372,0.0032432824,-0.004068493,-0.00039801933,-0.001625807,0.00033366424,-0.0024229,-0.0011964273,-0.0034468696,0.0035581272,-4.423596e-05,0.001371285,-0.001986972,0.011558771,0.0045658248,0.0048475,-0.0013384218,-0.0005648965,-0.00085172337,0.0031304234,0.0025305878,-0.0010955553,-0.0014766734,-0.0021690512,0.001784463,-0.0027595302,0.0039438196,-0.006977818
O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,0.0024095578,0.0057171155,-0.0029109633,0.0015476109,0.0032254457,0.0017557964,-0.0034946958,-0.0022998995,-0.0009973599,-0.0011080215,-0.0014216267,-0.0017654723,0.0042549446,-0.0029448327,0.00036413223,0.00019741617,0.0025011627,0.005492052,0.00023994409,0.0016520135,0.0041058157,0.0025471188,0.00056219264,0.005556036,0.0011991281,-0.0021690521,0.0011112294,0.0022991276,-0.0032644067,0.0009687096,0.0019585332,0.0026596263,0.0009944169,-0.00026356243,-0.00030868105,0.0031498224,0.00011677481,0.0044704825,-0.004249542,0.0011717472,-0.0021963222,-0.00040291273,-0.002103068,-0.00058547594,-0.0027790982,0.0037489766,0.00033078901,4.8527494e-05,-0.0023092702,0.01127246,0.0025624316,0.0030948552,0.00037224777,-0.0002939077,-0.0010844897,0.003134199,0.0016435012,-0.0013194317,0.0009226054,-0.002344978,0.0025180494,-0.0025290195,0.00434715,-0.007089519
O=C=NCCCCCCN=C=O,0.0016046772,0.006448893,-0.0017561428,0.0014419644,0.0027288403,0.0012195667,-0.004080384,-0.0014767132,-0.0012787012,-0.0016362173,-0.0030805394,-0.0003053072,0.0056069456,-0.0039008707,-0.00094807334,-0.0002801437,0.002462565,0.0046509765,-0.00037110597,0.0015555341,0.00493933,0.0024492722,0.0014247198,0.006554202,0.0018977076,-0.0024325475,0.00147913,0.0033594044,-0.0027143285,0.0003699772,0.0021506555,0.00071316445,0.00028584385,-0.00051190984,0.0015885134,0.0041063763,0.0013344381,0.0033478253,-0.0035861079,-0.0012704106,-0.0015765335,-0.0005594294,-0.001936581,-0.00024881028,-0.0034846636,0.0033966592,-3.941357e-05,0.0010254383,-0.002276234,0.012514575,0.0035940912,0.0043165735,-0.0012438223,-0.0004880326,-0.0009841006,0.0027719135,0.0027554967,-0.0004931898,-0.001553664,-0.0018391954,0.001715302,-0.004237687,0.0037575653,-0.0067806663
O=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.0030457573,0.004105109,-0.0018238463,0.0026381053,0.00047628023,0.00015726185,-0.002459636,-0.0037011749,-0.003322118,0.00089565665,-0.0009854119,-0.00203898,0.005075367,-0.0023016725,0.00010306947,0.0016594268,0.0022440758,0.003641758,0.001050814,0.0029111772,0.0013970565,0.0041580275,0.0005687934,0.006594697,0.0024004672,-0.0028963054,0.00032629177,0.0024594706,-0.0015957505,0.0022318969,0.0029245205,0.002074358,-6.876048e-05,1.6012229e-05,-0.0021100545,0.0038367808,0.00035699084,0.0029374762,-0.003472426,0.0006365748,-0.0035744356,-0.0008384404,-0.002686765,-0.001741793,-0.0011195152,0.003663483,0.0005585188,-0.0017528888,-0.0008280184,0.011387685,0.0026519382,0.0044641844,0.00071564363,-0.0017155362,0.0005993722,0.0011896482,0.0023701638,0.00034030667,0.0020950064,-0.002042587,0.0009652721,-0.0031667417,0.0038186824,-0.007057078
CCO[Si](CCCN(CCC(=O)OCCO)CCC(=O)OCCO)(OCC)OCC,0.0022440339,0.0046282727,-0.0014648205,0.0020465269,0.00075410306,0.0008368741,-0.0022603963,-0.0031592185,-0.003131085,0.0006222408,-0.0007175654,-0.0015805247,0.0067151207,-0.0024513379,1.6149133e-05,0.0002725348,0.0019739578,0.0041660573,0.001241656,0.0024646558,0.0016790172,0.0039254744,1.4212681e-05,0.005788721,0.0014406424,-0.0026893911,-0.00026795344,0.0024839006,-0.002077058,0.0020074584,0.0020378847,0.002863857,0.00021776557,-0.00052680355,-0.0018854875,0.0037176237,0.000259649,0.0030255243,-0.0042934995,0.00019223057,-0.0030514402,-0.001973479,-0.0028792638,-0.0020488761,-0.0013181756,0.0038243914,0.0010680379,-0.0014818646,-0.0014644393,0.011470667,0.002913908,0.004001088,0.0001097091,-0.0016000392,0.00018579327,0.001168556,0.0021999683,0.0004435801,0.0011125263,-0.0012918087,0.0012836573,-0.0022911597,0.0037553133,-0.0077770334
CC1(C)CC(N=C=O)CC(C)(N=C=O)C1,0.0017097974,0.0055254884,-0.0027848706,0.0009317808,0.0033249874,0.0012217707,-0.00461463,-0.0014953437,-0.0013774931,-0.0011339867,-0.0019082036,-0.001500977,0.004341714,-0.0028218683,1.9310042e-05,0.00026619248,0.002080449,0.005347848,0.0001081191,0.0025972207,0.0039035426,0.001999611,0.00034273486,0.006052872,0.0019419417,-0.002118729,0.0011315646,0.0027779005,-0.002669884,0.0005748421,0.0023218896,0.0023776703,0.0004397435,-0.00080649136,-0.00027592294,0.0032230727,0.0008921735,0.0035699923,-0.0042454097,0.0005803071,-0.0020707538,-0.00048422907,-0.0022584582,-0.00067320466,-0.0030783198,0.0049354685,-1.8045306e-05,-0.00037718192,-0.0020452654,0.012323915,0.0027942965,0.0040213508,-0.00033501838,0.00019038003,-0.00053431187,0.002890986,0.002126919,-0.0013869461,0.00057413056,-0.001738376,0.0021999637,-0.003247423,0.0048205256,-0.0067624124
COCCOCCOCCOCCOCCOCCOCCOCCO,0.0015972545,0.0060760677,-0.0027803108,0.0022885408,0.0022700187,0.0017647336,-0.0038353214,-0.0024450638,-0.00087574124,4.2224303e-05,-0.0010334738,-0.0009052095,0.0064387377,-0.0045580994,-0.00017194077,-0.00019158237,0.0029395362,0.004065728,8.455478e-06,0.0025297957,0.00405558,0.0033357274,0.0017886155,0.006904496,0.0015977751,-0.002556108,0.0013429944,0.0019557811,-0.0034204088,0.0016281009,0.0022461207,0.0015294603,0.0005339999,-0.0010751518,-0.00025095418,0.004875621,0.0014939774,0.004024349,-0.0035661329,-8.909125e-05,-0.002899819,-0.0005820766,-0.0011439808,-0.0004111342,-0.0031443932,0.0031600343,0.00031639636,-0.00058181956,-0.001838732,0.011617764,0.0040514125,0.0038045715,-0.00041415356,-0.001543303,-0.0009726165,0.0034292652,0.002824448,0.0009145574,0.00025616214,-0.001535478,0.0023414758,-0.0045621935,0.0029917927,-0.006114617
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.0027065324,0.005372353,-0.003342121,0.0012668776,0.00026533194,0.0021272106,-0.0012149103,-0.0026145277,-0.0027259812,0.0005635433,0.0023946557,-0.002643947,0.0048772786,-0.0011312608,0.00061126053,0.0006080456,0.00073496066,0.0017026085,0.0008709198,0.003641825,0.0020495607,0.0038610343,-0.00040417002,0.008043489,-0.0014743395,-0.002790273,-0.0006875867,0.0005456442,0.00030473433,0.0017037718,0.0028077802,0.0022060722,-0.0009225481,-0.0010032305,-0.0025539484,0.003986798,0.0013909899,0.0033708438,-0.0038385093,-0.0033634594,-0.0050408086,-0.00014728913,-0.0027962867,-0.003458662,0.0020076535,0.0011553951,0.0034865001,-0.0020310655,-0.0036489265,0.010027231,0.003081428,0.005493215,-0.001502899,-0.0022773175,-0.00027186703,0.0006799111,0.0013299156,0.00232779,0.0038286261,-0.0029597105,0.0016526212,-0.0016011447,0.001142839,-0.00813339
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,-0.0011666436,0.0038436642,-0.001669514,0.0013456242,0.0025955085,0.0015502456,-0.004909792,-0.001441046,-0.0027866187,-0.003083147,-0.004645275,-0.0002873289,0.004555531,-0.003018098,-0.0020643082,0.00066274405,0.00225324,0.0051364284,-4.3598935e-05,0.0018587247,0.003263045,8.596107e-06,0.0006214229,0.0040817503,0.0024581999,-0.0022015818,-0.00037649757,0.0049553066,-0.0014795624,0.00022237469,0.001360259,0.0036364216,-0.0003963872,0.00014281739,0.0011955207,0.0042431355,0.00010298379,0.0026416862,-0.0036634207,-0.0024730759,0.0010928158,2.1369196e-06,-0.0016619442,-0.0025254786,-0.002050859,0.004266246,-0.00031639915,0.00058830343,-0.001309888,0.013137729,0.0024804883,0.006072854,-0.0004951935,9.370688e-05,0.00024916977,0.0038963906,0.0032051727,-0.0014090389,-0.001347905,-0.0011374922,0.002150848,-0.0037501734,0.0030359626,-0.0073476397
OCCOCCO,0.0015368788,0.0067176055,-0.0011659618,0.0010691192,0.0024079606,0.00073741307,-0.0039632814,-0.0006215488,-0.0022878153,-0.0025061555,-0.0032818774,2.2756547e-05,0.006241616,-0.0033209566,-0.0011202786,-0.0012043715,0.0027254457,0.0052799396,-0.00045541395,0.0023799147,0.0049335686,0.002221072,0.0013007547,0.0061243987,0.00204039,-0.0023343386,0.0010378577,0.0035170647,-0.0034194794,0.0013078377,0.0020412866,0.00080971234,0.0009167399,-0.0011979905,0.0018038803,0.0044769235,0.0010776613,0.0025711227,-0.0037580654,-0.0017528636,-0.0011033798,0.00023092772,-0.0022822376,-0.0013133753,-0.0035298392,0.003646439,0.00022181589,0.0014596451,-0.002345961,0.012299972,0.00445717,0.005394533,-0.0017242352,-0.0004756702,-0.0005386807,0.0036441558,0.002959635,-0.0005574771,-0.0020758715,-0.0017604968,0.0015465496,-0.0040644696,0.0042845383,-0.0074294666
OCCCCO,0.0016117478,0.006947672,-0.001048387,0.0011020438,0.0024326332,0.0008625989,-0.004152133,-0.0005936667,-0.0022452539,-0.002708042,-0.0032814294,0.00029662636,0.006340435,-0.0030270237,-0.0011201445,-0.0011981595,0.0030785836,0.005317742,-0.00045266096,0.002312176,0.0048977556,0.0021736827,0.0012725338,0.0060345363,0.0021362808,-0.0023709754,0.0008503309,0.003706445,-0.0034568906,0.0013623284,0.0022169296,0.00094034197,0.0012579509,-0.0013987445,0.0019082434,0.004429994,0.0012885425,0.0023979973,-0.003754408,-0.0018851804,-0.0008951286,0.0002446277,-0.0024953783,-0.0014619175,-0.0035315438,0.0036178678,0.000291422,0.0013915934,-0.0023670772,0.012589981,0.0045081815,0.005484126,-0.0020222506,-0.0005076034,-0.00062251464,0.0038897446,0.0029552504,-0.00043609692,-0.0020828713,-0.0014500571,0.0015363842,-0.0040149055,0.0044069067,-0.007542978
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,0.000841639,0.0033363933,-0.0014860472,0.0018931027,0.0017649028,1.2769364e-05,-0.002738908,-0.003030566,-0.0027452977,-0.002771536,-0.0021978747,-0.00094450143,0.0037059207,-0.0012984946,-0.0012582336,0.0021768268,0.003060339,0.0023972187,0.0015032906,0.00029858528,0.0015429677,0.0012418404,0.00018921611,0.0044754334,0.0020061135,-0.0020837458,0.00030526693,0.003732745,-0.0018650889,-0.00016263407,0.00036344538,0.0032237405,-0.00085327635,-7.574726e-05,-0.00088742864,0.0047076587,-0.0014343783,0.0032726023,-0.0037504062,-0.00032407604,-0.0016706884,-0.0007396112,-0.00092584826,-0.0023721252,-0.0008363961,0.0026187496,-0.0005094521,-0.00079532526,-0.00088763423,0.012121768,0.0018755477,0.0051833424,0.0010754308,-0.00074247643,0.00077885017,0.0028787605,0.0023059845,0.00037858915,0.00016906485,-0.001425921,0.0006965636,-0.0005375268,0.0029479507,-0.008090489
COc1cc(CC2CO2)ccc1OP(=O)(Oc1ccc(CC2CO2)cc1OC)Oc1ccc(CC2CO2)cc1OC,-0.0010180781,0.0031669904,-0.0010060724,0.0009419257,0.000586506,0.0015192155,0.00041722786,-0.0012997678,-0.003412719,-0.0022100555,-0.0022592917,0.00031672695,0.003280241,-0.0025629606,-0.00039868988,0.0019202959,0.0030354299,0.0003463626,-0.0011250908,5.041249e-06,0.00023282692,0.0009948593,-4.8971036e-05,0.004790526,0.0005252566,-0.0017582825,-0.0002943221,0.0030578994,0.0016059261,-0.00193201,-0.0016287626,0.0016749264,-0.0016965049,-0.0028151073,8.875248e-05,0.0047623515,-0.0007390864,0.0019495478,-0.0019168239,-0.002185966,-0.00055767596,0.00029199105,-0.0001257956,-0.0040069353,0.00061446754,0.0020738086,-0.0003798697,0.00013825297,-0.0009269072,0.011437327,0.00024510734,0.005799521,-7.217121e-05,-0.002302819,0.00046360493,0.00073303,0.000815073,-4.2499974e-05,-0.0010280665,3.456045e-05,0.00059037795,-0.00024011079,0.0033142446,-0.006428304
C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1,-0.0007005157,0.0031324504,-0.0015400695,0.0011883131,0.0018526707,0.0010820425,-0.0033698715,-0.0033697195,-0.002789746,-0.002920607,-0.0036611976,-0.00046807824,0.0038414653,-0.0012321174,-0.0018977635,0.0019706283,0.0028612418,0.0023702048,0.0004344778,7.953262e-05,0.0022150902,7.390417e-05,0.00017312332,0.003926346,0.0016486198,-0.0012089475,0.00041362667,0.0042660655,-0.0023112763,0.00054878835,0.00076166354,0.003924395,-0.0003216751,-0.0011479319,-4.5506284e-05,0.0045023914,-0.0011178963,0.0022447128,-0.003309125,-0.0021042982,-0.00011313427,-0.00018841051,-0.00040879846,-0.0019722804,-0.0020710283,0.0032495633,-0.00080551207,0.00045512244,-0.0018278304,0.011917873,0.001653838,0.0050816475,0.00022483594,-0.0004439205,0.00041760132,0.002854045,0.003583504,-0.00043105753,-0.0006030835,-0.0010425905,0.0012083603,-0.0021545785,0.0028247833,-0.007867467
COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,-0.0012074579,0.0028777346,-0.0019595344,0.0012388583,0.001239201,0.0006031683,-0.0026802942,-0.0033277331,-0.0034290375,-0.002999965,-0.002992238,-0.0006868663,0.003400961,-0.002167413,-0.0016392618,0.0024778526,0.0026381472,0.002714133,0.0011025015,0.0004997025,0.002057203,0.00069732405,-0.00065302313,0.003587788,0.0016169809,-0.0018560584,-0.00040149962,0.004123026,-0.0011414699,0.00033164117,-0.00010136515,0.0041146046,0.00040700566,-0.000442883,-0.00079503795,0.004178524,-0.00088075735,0.0023283642,-0.004148421,-0.0016067447,-0.00046092737,-0.00013326784,-0.0009143641,-0.0019080117,-0.00073332386,0.0032055285,-0.0014617378,-0.0003269706,-0.001313908,0.011952835,0.0022287276,0.0057091205,0.00067771855,-0.00038995314,0.0003828574,0.0026868493,0.0029108357,0.00015191827,-0.0002209451,-0.00069780555,0.0012675179,-0.0011743475,0.0012380965,-0.007602388
